id,title,subTitle,url,image,price_sale,price_original,gender,age_group,colordescription,out_of_stock,best_seller
HM6803-103,Nike Vomero 18,Men's Road Running Shoes,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-103,https://static.nike.com/a/images/t_default/1983f2e1-0271-479c-bada-6176a571fa4f/NIKE+VOMERO+18.png,8395.0,8395.0,['male'],adult,Summit White/Dusty Cactus/Geode Teal/Black,False,True
HM6803-100,Nike Vomero 18,Men's Road Running Shoes,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-100,https://static.nike.com/a/images/t_default/4ae3c0d4-1573-4842-9b01-5589cb11f359/NIKE+VOMERO+18.png,8395.0,8395.0,['male'],adult,White/Electric Green/Volt/Black,False,True
HM6803-101,Nike Vomero 18,Men's Road Running Shoes,https://www.nike.com/ph/t/vomero-18-road-running-shoes-snsbkH/HM6803-101,https://static.nike.com/a/images/t_default/3a1a6fce-e35c-4a32-893c-9704f2868423/NIKE+VOMERO+18.png,8395.0,8395.0,['male'],adult,Summit White/Coconut Milk/Coconut Milk/Black,False,True
HQ4681-010,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-gSlkSq/HQ4681-010,https://static.nike.com/a/images/t_default/3966977d-1d2e-4d9d-844d-e5b3f1bee59b/AIR+MAX+DN8+AMD.png,10895.0,10895.0,['male'],adult,Black/Green Strike/Volt/Black,False,True
FQ7860-008,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-008,https://static.nike.com/a/images/t_default/b4cdd269-25d6-4fdd-aaaf-a13b65a76c71/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Black/Gym Red/Bright Crimson/Black,True,True
FQ7860-002,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-002,https://static.nike.com/a/images/t_default/60c3b920-6f7b-4797-a05e-7147f1a6cdb3/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Black/Black/Anthracite/Anthracite,False,True
FQ7860-300,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-300,https://static.nike.com/a/images/t_default/23a56693-b7f4-4d1d-8604-8da2e4a90879/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Cargo Khaki/Cargo Khaki/Black/Oil Green,False,True
FQ7860-003,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-003,https://static.nike.com/a/images/t_default/96940ccb-de70-414b-b0a7-199ef4ab760f/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Black/Light Smoke Grey/Black/Volt,False,True
FQ7860-006,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-006,https://static.nike.com/a/images/t_default/b37d30bf-5a0b-4e33-abc6-b93829de390b/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Phantom/Phantom/Black/Black,False,True
FQ7860-009,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-009,https://static.nike.com/a/images/t_default/df641e74-858a-4b8e-bb04-dbf7efc8ccff/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Black/Indigo Burst/Total Orange/Fierce Purple,False,False
FQ7860-001,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-001,https://static.nike.com/a/images/t_default/a4e06622-576f-4b92-a3d9-fa94886bafda/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Black/Hyper Royal/University Blue/Black,False,True
FQ7860-800,Nike Air Max Dn8,Men's Shoes,https://www.nike.com/ph/t/air-max-dn8-shoes-5hKVxC/FQ7860-800,https://static.nike.com/a/images/t_default/5e14698f-749f-46ad-9ead-845e77c6eab2/AIR+MAX+DN8.png,10895.0,10895.0,['male'],adult,Team Orange/Laser Orange/Black/Black,False,True
FD6454-001,Nike Downshifter 13,Men's Road Running Shoes,https://www.nike.com/ph/t/downshifter-13-road-running-shoes-4Gw85J/FD6454-001,https://static.nike.com/a/images/t_default/2dd3e503-dc3c-4ebc-b1ef-4782b16e0bff/NIKE+DOWNSHIFTER+13.png,3295.0,3295.0,['male'],adult,Black/Dark Smoke Grey/White,False,False
HJ4497-300,Nike V2K Run,Men's Shoes,https://www.nike.com/ph/t/v2k-run-shoes-4P7Wl1/HJ4497-300,https://static.nike.com/a/images/t_default/fb2e4b9b-bdc4-4d18-acd8-ad34bd657555/NIKE+V2K+RUN.png,6895.0,6895.0,['male'],adult,Vintage Green/Mineral Spruce/Wolf Grey/Vintage Green,False,True
HF8022-300,Nike SB Dunk Low Pro,Skate Shoes,https://www.nike.com/ph/launch/r/HF8022-300,https://static.nike.com/a/images/t_default/d0d0d618-033f-4d5b-8580-d12268aceb9f/NIKE+SB+DUNK+LOW+PRO.png,7595.0,7595.0,['male'],adult,Asparagus/Light Khaki/Dark Loden/Legion Green,False,False
HF7812-400,Nike Air Max Ishod,Skate Shoes,https://www.nike.com/ph/t/air-max-ishod-skate-shoes-dZTmHJ/HF7812-400,https://static.nike.com/a/images/t_default/56cd5848-404a-4ccb-bda8-66b499585fa0/NIKE+AIR+MAX+ISHOD.png,6295.0,6295.0,['male'],adult,Denim Turquoise/Denim Turquoise/Black/Black,False,False
HF4292-200,Nike Dunk Low,Men's Shoes,https://www.nike.com/ph/t/dunk-low-shoes-9cR8rj/HF4292-200,https://static.nike.com/a/images/t_default/338d0737-bd55-4b33-86f4-e2f92a11d3c8/NIKE+DUNK+LOW+NN.png,6895.0,6895.0,['male'],adult,Baroque Brown/White/Sail/Black,False,False
FJ4151-003,Nike Zoom Vomero 5,Men's Shoes,https://www.nike.com/ph/t/zoom-vomero-5-shoes-8m9brL/FJ4151-003,https://static.nike.com/a/images/t_default/bf7dee49-3c31-42ab-8f49-fd394d99539f/NIKE+ZOOM+VOMERO+5.png,8895.0,8895.0,['male'],adult,Wolf Grey/Metallic Silver/Cool Grey/White,False,True
DH2987-100,Nike Court Vision Low Next Nature,Men's Shoes,https://www.nike.com/ph/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-100,https://static.nike.com/a/images/t_default/0084df47-cf15-41d5-aab6-984460364e41/NIKE+COURT+VISION+LO+NN.png,3495.0,3495.0,['male'],adult,White/White/White,False,False
FZ0627-010,Nike Air Force 1 '07,Men's Shoes,https://www.nike.com/ph/t/air-force-1-07-shoes-CMNWtG/FZ0627-010,https://static.nike.com/a/images/t_default/416e1d81-a6ed-4401-93d1-e5e26ea37a8d/AIR+FORCE+1+%2707.png,6195.0,6195.0,['male'],adult,Black/Black/White,False,False
HF1078-403,Nike Free 2025,Men's Workout Shoes,https://www.nike.com/ph/t/free-2025-workout-shoes-xcv4w3/HF1078-403,https://static.nike.com/a/images/t_default/3a421685-490c-4004-9cb2-ef2a07c1c366/NIKE+FREE+2025.png,5795.0,5795.0,['male'],adult,Diffused Blue/Ashen Slate/Summit White/Thunder Blue,False,False
DD9311-003,Nike Fly.By Mid 3,Basketball Shoes,https://www.nike.com/ph/t/flyby-mid-3-basketball-shoes-jFHsxb/DD9311-003,https://static.nike.com/a/images/t_default/5064872f-99f4-4f98-87cc-bbb31e175044/NIKE+FLY.BY+MID+3.png,2995.0,2995.0,['male'],adult,Black/White,False,False
HF0819-001,Luka .77 PF,Basketball Shoes,https://www.nike.com/ph/t/luka-77-pf-basketball-shoes-MlPLwJ/HF0819-001,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/12e877a0-c0ac-4527-9707-28b97145159c/JORDAN+LUKA+.77+PF.png",5795.0,5795.0,['male'],adult,Black/Barely Green/Hyper Pink,False,False
HF0824-300,Luka 4 PF 'Space Navigator',Basketball Shoes,https://www.nike.com/ph/t/luka-4-pf-space-navigator-basketball-shoes-kQvxZx/HF0824-300,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e840901d-6404-42e8-ac19-f26608d749f0/JORDAN+LUKA+4+PF.png",7595.0,7595.0,['male'],adult,Barely Green/Vapour Green/Metallic Silver/Black,False,False
CZ0775-133,Air Jordan 1 Low OG 'Oxidised Green',Women's Shoes,https://www.nike.com/ph/t/air-jordan-1-low-og-oxidised-green-shoes-6rSxZv/CZ0775-133,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/58f5a602-34fa-42bc-be53-5c33d4fe4153/WMNS+AIR+JORDAN+1+RETRO+LOW+OG.png",7895.0,7895.0,['male'],adult,White/Sail/Oxidised Green,False,False
CZ2959-001,Nike SB Force 58,Skate Shoe,https://www.nike.com/ph/t/sb-force-58-skate-shoe-HNFTvl/CZ2959-001,https://static.nike.com/a/images/t_default/ace5a056-1c85-44e5-a15c-a506a60183eb/NIKE+SB+FORCE+58.png,3895.0,3895.0,['male'],adult,Black/Black/White,False,False
HF3713-002,Nike Air Max 1 SP,Men's Shoes,https://www.nike.com/ph/launch/r/HF3713-002,https://static.nike.com/a/images/t_default/c1d629b9-3f6c-4b99-b89f-e06a81452d2f/NIKE+AIR+MAX+1+SP.png,8895.0,8895.0,['male'],adult,Anthracite/Medium Grey/Flat Pewter/Pear,False,False
FZ4167-200,Nike Air Force 1 Low,Men's Shoes,https://www.nike.com/ph/t/air-force-1-low-shoes-9jMtkm/FZ4167-200,https://static.nike.com/a/images/t_default/94d89d78-d6b7-47b4-96cc-7fabef2775eb/AIR+FORCE+1+LOW.png,8395.0,8395.0,['male'],adult,Black Tea/Petra Brown/Olive Grey/Black,False,False
FJ4250-500,Book 1 EP,Basketball Shoes,https://www.nike.com/ph/t/book-1-ep-basketball-shoes-n7hzkw/FJ4250-500,https://static.nike.com/a/images/t_default/4c0655f6-2593-4337-a3be-a922bd252996/BOOK+1+EP.png,7895.0,7895.0,['male'],adult,Barely Grape/Lilac Bloom/Daybreak,False,False
553558-132,Air Jordan 1 Low,Men's Shoes,https://www.nike.com/ph/t/air-jordan-1-low-shoes-zTWr01/553558-132,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b268345c-8eb7-413c-ae5d-73db80f165e5/AIR+JORDAN+1+LOW.png",6395.0,6395.0,['male'],adult,White/White/Black,False,True
DV0788-001,Nike Air Force 1 '07,Men's Shoes,https://www.nike.com/ph/t/air-force-1-07-shoes-VWCc04/DV0788-001,https://static.nike.com/a/images/t_default/3f3e7049-5c99-428c-abcd-e246b086f2ed/AIR+FORCE+1+%2707.png,6195.0,6195.0,['male'],adult,Black/Black/White,False,False
FD4116-001,Nike Calm,Men's Slides,https://www.nike.com/ph/t/calm-slides-K7mr3W/FD4116-001,https://static.nike.com/a/images/t_default/8397fa2b-f6b8-414f-b84b-c1f420f07f28/NIKE+CALM+SLIDE.png,2595.0,2595.0,['male'],adult,Black/Black,False,False
FQ7455-106,Luka 3 PF,Basketball Shoes,https://www.nike.com/ph/t/luka-3-pf-basketball-shoes-R98G8D/FQ7455-106,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/05d712c8-6a44-43aa-88fc-0f36a36c505a/JORDAN+LUKA+3+TB+PF.png",7395.0,7395.0,['male'],adult,White/Grey Fog/Siren Red/Black,False,False
FQ8075-133,Nike Court Vision Low,Men's Shoes,https://www.nike.com/ph/t/court-vision-low-shoes-q0sr67/FQ8075-133,https://static.nike.com/a/images/t_default/44f222ab-96b6-43b9-82e7-9a1bd888611d/NIKE+COURT+VISION+LO.png,3695.0,3695.0,['male'],adult,Sail/Light Orewood Brown/White/Black,False,True
DV4344-002,Nike Tiempo Legend 10 Club,Multi-Ground Low-Top Football Boot,https://www.nike.com/ph/t/tiempo-legend-10-club-multi-ground-low-top-football-boot-PNdvpg/DV4344-002,https://static.nike.com/a/images/t_default/c614fd42-4f10-475c-b791-00d61e801a07/LEGEND+10+CLUB+FG%2FMG.png,2895.0,2895.0,['male'],adult,Black/Deep Jungle/Black,False,True
DV4129-001,Nike Vaporfly 3,Men's Road Racing Shoes,https://www.nike.com/ph/t/vaporfly-3-road-racing-shoes-xsDgvM/DV4129-001,https://static.nike.com/a/images/t_default/49f0723a-abfe-4e31-b5a5-26c09ee0afe9/NIKE+ZOOMX+VAPORFLY+NEXT%25+3.png,11995.0,11995.0,['male'],adult,Black/Black/Oatmeal/Metallic Gold Grain,False,False
554724-136,Air Jordan 1 Mid,Shoes,https://www.nike.com/ph/t/air-jordan-1-mid-shoes-BpARGV/554724-136,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9609043c-e2ac-4f16-a1fa-952c26212845/AIR+JORDAN+1+MID.png",7095.0,7095.0,['male'],adult,White/White/White,False,False
FN0697-100,Nike Air Max 1 '86 OG G,Men's Golf Shoes,https://www.nike.com/ph/t/air-max-1-86-og-g-golf-shoes-1nTPMG/FN0697-100,https://static.nike.com/a/images/t_default/a9e02dd4-062b-4625-8166-bb066f68bc14/NIKE+AIR+MAX+1+%2786+OG+G.png,8895.0,8895.0,['male'],adult,White/Gum Medium Brown/Black,False,True
FD2722-001,Nike Pegasus 41,Men's Road Running Shoes,https://www.nike.com/ph/t/pegasus-41-road-running-shoes-RZm89S/FD2722-001,https://static.nike.com/a/images/t_default/f14e8f51-b56a-4e57-8019-95415b627784/AIR+ZOOM+PEGASUS+41.png,7395.0,7395.0,['male'],adult,Black/Anthracite/Black,False,False
DC1460-007,Nike Air Max Cirro,Men's Slides,https://www.nike.com/ph/t/air-max-cirro-slides-96vclH/DC1460-007,https://static.nike.com/a/images/t_default/29bd1060-e500-4956-a51f-4c8237e9da27/NIKE+AIR+MAX+CIRRO+SLIDE.png,2395.0,2395.0,['male'],adult,Black/Black/Black,False,True
DR5540-002,Nike Go FlyEase,Women's Easy On/Off Shoes,https://www.nike.com/ph/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-002,https://static.nike.com/a/images/t_default/c76e2119-acb7-4944-9085-d4f5ae2bda4a/NIKE+GO+FLYEASE.png,7095.0,7095.0,['male'],adult,Black/White,False,True
FN1187-001,Nike Invincible 3,Men's Road Running Shoes (Extra Wide),https://www.nike.com/ph/t/invincible-3-road-running-shoes-QWRmLj/FN1187-001,https://static.nike.com/a/images/t_default/9dcdc903-2860-4efa-81bd-ffffeb788e47/ZOOMX+INVINCIBLE+RUN+3+WIDE.png,9895.0,9895.0,['male'],adult,Black/Coconut Milk/Bright Crimson/White,False,False
FQ1831-100,Nike MC Trainer 3,Men's Workout Shoes,https://www.nike.com/ph/t/mc-trainer-3-workout-shoes-hj8wBW/FQ1831-100,https://static.nike.com/a/images/t_default/2d8047dd-01e6-4abc-a62c-ade7dada3bf2/M+NIKE+MC+TRAINER+3.png,3695.0,3695.0,['male'],adult,White/Black,False,True
CZ8065-100,NOCTA Air Force 1 Low,Men's Shoes,https://www.nike.com/ph/launch/r/CZ8065-100,https://static.nike.com/a/images/t_default/628a31ff-677a-4678-93ea-e3974eadc5a6/AIR+FORCE+1+LOW+SP.png,8595.0,8595.0,['male'],adult,White/White/Cobalt Tint/White,False,False
DM3494-002,Nike SB Chron 2 Canvas,Skate Shoe,https://www.nike.com/ph/t/sb-chron-2-canvas-skate-shoe-zdBtfH/DM3494-002,https://static.nike.com/a/images/t_default/66baf54b-6793-456b-876f-62ecd5999806/NIKE+SB+CHRON+2+CNVS.png,2895.0,2895.0,['male'],adult,Black/Black/Black,False,False
DZ2617-001,Nike Metcon 9,Men's Workout Shoes,https://www.nike.com/ph/t/metcon-9-workout-shoes-ldMsxB/DZ2617-001,https://static.nike.com/a/images/t_default/2a14bf14-2d2c-49a3-b168-2a8e150acb4c/NIKE+METCON+9.png,7895.0,7895.0,['male'],adult,Black/Anthracite/Smoke Grey/White,False,True
FJ3694-100,Nike Blazer Low Pro Club,Men's Shoes,https://www.nike.com/ph/t/blazer-low-pro-club-shoes-v1TLgx/FJ3694-100,https://static.nike.com/a/images/t_default/f5b14a69-1544-4c67-940d-966073f1dd7d/BLAZER+LOW+PRO+CLUB.png,5495.0,5495.0,['male'],adult,White/Beach/Summit White/Black,False,False
FQ1854-001,Nike Metcon 1 OG,Men's Workout Shoes,https://www.nike.com/ph/t/metcon-1-og-workout-shoes-tz6pbf/FQ1854-001,https://static.nike.com/a/images/t_default/fd4376e6-e2af-422e-ab93-a09daab09375/NIKE+METCON+1+OG.png,8395.0,8395.0,['male'],adult,Black/Wolf Grey/Varsity Red,False,False
FQ7262-001,Nike Pegasus Plus,Men's Road Running Shoes,https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-vsskjR/FQ7262-001,https://static.nike.com/a/images/t_default/78b1c276-1a6e-4048-a5c8-6f8d1747e837/PEGASUS+PLUS.png,9895.0,9895.0,['male'],adult,Barely Grey/White/Black/Hot Punch,False,False
BQ4639-003,Nike Offcourt,Men's Slides,https://www.nike.com/ph/t/offcourt-slides-ZBxx9j/BQ4639-003,https://static.nike.com/a/images/t_default/0c5b6be1-c799-414f-81f7-be02ecbbe208/NIKE+OFFCOURT+SLIDE.png,1895.0,1895.0,['male'],adult,Anthracite/Black/Black,False,True
FB1362-101,Nike Full Force Low,Men's Shoes,https://www.nike.com/ph/t/full-force-low-shoes-w2MKmW/FB1362-101,https://static.nike.com/a/images/t_default/812a427a-3923-4a9e-96de-16c93d658542/NIKE+FULL+FORCE+LO.png,4995.0,4995.0,['male'],adult,White/Pewter/Sail/Black,False,True
HJ4497-001,Nike V2K Run,Men's Shoes,https://www.nike.com/ph/t/v2k-run-shoes-4P7Wl1/HJ4497-001,https://static.nike.com/a/images/t_default/5fbc4814-db2b-45f8-9419-25d0b33ae5c3/NIKE+V2K+RUN.png,6895.0,6895.0,['male'],adult,Black/Anthracite/Dark Smoke Grey,False,True
FD6454-010,Nike Downshifter 13,Men's Road Running Shoes,https://www.nike.com/ph/t/downshifter-13-road-running-shoes-4Gw85J/FD6454-010,https://static.nike.com/a/images/t_default/b6f6e5f9-6642-4adf-9c6b-06b3a890668a/NIKE+DOWNSHIFTER+13.png,3295.0,3295.0,['male'],adult,Cool Grey/Wolf Grey/Pure Platinum/White,False,False
IB2316-600,Nike Court Shot,Men's Shoes,https://www.nike.com/ph/t/court-shot-shoes-mRD1mt/IB2316-600,https://static.nike.com/a/images/t_default/fcc34c18-b60f-4586-b149-347b6befaf3a/COURT+SHOT.png,4295.0,4295.0,['male'],adult,Canyon Pink/Gum Light Brown/Muslin,False,False
DH3160-101,NikeCourt Royale 2 Next Nature,Men's Shoes,https://www.nike.com/ph/t/nikecourt-royale-2-next-nature-shoes-RRcr20/DH3160-101,https://static.nike.com/a/images/t_default/767687a0-142e-4d66-b437-998dee9a0a4f/NIKE+COURT+ROYALE+2+NN.png,3095.0,3095.0,['male'],adult,White/Black,False,False
DR2615-002,Nike Invincible 3,Men's Road Running Shoes,https://www.nike.com/ph/t/invincible-3-road-running-shoes-FBZZ59/DR2615-002,https://static.nike.com/a/images/t_default/4c41bcec-f8e9-4eaf-913d-e5fef6438749/NIKE+ZOOMX+INVINCIBLE+RUN+FK+3.png,9895.0,9895.0,['male'],adult,Black/White,False,False
FQ3681-003,Giannis Immortality 4 EP,Basketball Shoes,https://www.nike.com/ph/t/giannis-immortality-4-ep-basketball-shoes-4MTsCH/FQ3681-003,https://static.nike.com/a/images/t_default/2d2c6d83-30ff-4d6d-8a2d-88a54adf31da/GIANNIS+IMMORTALITY+4+EP.png,4295.0,4295.0,['male'],adult,Black/Black/Black,False,False
HF0263-001,Nike Cortez Textile,Men's Shoes,https://www.nike.com/ph/t/cortez-textile-shoes-HhM7W9/HF0263-001,https://static.nike.com/a/images/t_default/3a7986ce-d0b8-4ebf-8479-178aaa20a8ec/NIKE+CORTEZ+TXT.png,4995.0,4995.0,['male'],adult,Black/White,False,False
432997-107,Nike Killshot 2 Leather,Men's Shoes,https://www.nike.com/ph/t/killshot-2-leather-shoes-DqWZ4j/432997-107,https://static.nike.com/a/images/t_default/73627869-5239-40d9-b41f-5dcdaba413e4/KILLSHOT+2+LEATHER.png,5195.0,5195.0,['male'],adult,Sail/Gum Yellow/Midnight Navy,False,True
909096-008,Nike SB FC Classic,Skate Shoes,https://www.nike.com/ph/t/sb-fc-classic-skate-shoes-qHGhX6/909096-008,https://static.nike.com/a/images/t_default/0d81f2e7-5642-49d1-9121-10fc4fb2ebc3/NIKE+SB+FC+CLASSIC.png,3695.0,3695.0,['male'],adult,Black/Black/Vivid Orange/Anthracite,False,False
FJ4195-100,Nike Waffle Nav,Men's Shoes,https://www.nike.com/ph/t/waffle-nav-shoes-4j1X82/FJ4195-100,https://static.nike.com/a/images/t_default/758293c6-ace1-4f1f-a8a9-639711885067/NIKE+WAFFLE+NAV.png,4295.0,4295.0,['male'],adult,White/Phantom/Summit White/Black,False,False
CW2288-001,Nike Air Force 1 '07,Men's Shoes,https://www.nike.com/ph/t/air-force-1-07-shoes-WrLlWX/CW2288-001,https://static.nike.com/a/images/t_default/fc4622c4-2769-4665-aa6e-42c974a7705e/AIR+FORCE+1+%2707.png,5895.0,5895.0,['male'],adult,Black/Black,False,False
DH2987-002,Nike Court Vision Low Next Nature,Men's Shoes,https://www.nike.com/ph/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-002,https://static.nike.com/a/images/t_default/d18cef48-c8af-4014-a5e9-cfee6037d98a/NIKE+COURT+VISION+LO+NN.png,3495.0,3495.0,['male'],adult,Black/Black/Black,False,True
FB3146-001,Nike GP Challenge Pro,Women's Hard Court Tennis Shoes,https://www.nike.com/ph/t/gp-challenge-pro-hard-court-tennis-shoes-k66q3m/FB3146-001,https://static.nike.com/a/images/t_default/7ceeea59-63c3-4046-8928-be63d09fe7cc/W+ZOOM+GP+CHALLENGE+PRO+HC.png,6195.0,6195.0,['male'],adult,Black/Black/White,False,False
DR2695-002,Nike Run Swift 3,Men's Road Running Shoes,https://www.nike.com/ph/t/run-swift-3-road-running-shoes-BrHm16/DR2695-002,https://static.nike.com/a/images/t_default/a0f44d90-7581-4ada-b7e7-44c57cc3f0d8/NIKE+RUN+SWIFT+3.png,3995.0,3995.0,['male'],adult,Black/Dark Smoke Grey/White,False,False
FQ7262-400,Nike Pegasus Plus,Men's Road Running Shoes,https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-vsskjR/FQ7262-400,https://static.nike.com/a/images/t_default/97565f94-62bc-4409-b529-f7f9e0a44a7b/PEGASUS+PLUS.png,9895.0,9895.0,['male'],adult,Glacier Blue/Light Lemon Twist/Life Lime/Black,False,False
FQ3681-100,Giannis Immortality 4 EP,Basketball Shoes,https://www.nike.com/ph/t/giannis-immortality-4-ep-basketball-shoes-4MTsCH/FQ3681-100,https://static.nike.com/a/images/t_default/e2d424e5-1f38-496b-9a2c-4df46d8a63d1/GIANNIS+IMMORTALITY+4+EP.png,4295.0,4295.0,['male'],adult,White/Pure Platinum/Black,False,False
DR5540-102,Nike Go FlyEase,Women's Easy On/Off Shoes,https://www.nike.com/ph/t/go-flyease-easy-on-off-shoes-3svRCL/DR5540-102,https://static.nike.com/a/images/t_default/3251a6d3-13bd-4fc1-8874-272b554f44a1/NIKE+GO+FLYEASE.png,7095.0,7095.0,['male'],adult,White/Black,False,False
DH3162-100,NikeCourt Legacy,Men's Shoes,https://www.nike.com/ph/t/nikecourt-legacy-shoes-PKg8wX/DH3162-100,https://static.nike.com/a/images/t_default/ece27fc1-1c28-43b2-ae8e-fb39db26c71c/NIKE+COURT+LEGACY+NN.png,3495.0,3495.0,['male'],adult,White/Desert Ochre/Black,False,True
553558-136,Air Jordan 1 Low,Men's Shoes,https://www.nike.com/ph/t/air-jordan-1-low-shoes-zTWr01/553558-136,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7b2c9c44-da5b-478a-9e67-908b5c350ab6/AIR+JORDAN+1+LOW.png",6395.0,6395.0,['male'],adult,White/White/White,False,True
FD2722-102,Nike Pegasus 41,Men's Road Running Shoes,https://www.nike.com/ph/t/pegasus-41-road-running-shoes-RZm89S/FD2722-102,https://static.nike.com/a/images/t_default/2caa40d0-6887-4844-9431-5004b0a1e317/AIR+ZOOM+PEGASUS+41.png,7395.0,7395.0,['male'],adult,White/Pure Platinum/Metallic Silver/White,False,True
DH2987-101,Nike Court Vision Low Next Nature,Men's Shoes,https://www.nike.com/ph/t/court-vision-low-next-nature-shoes-N2fFHb/DH2987-101,https://static.nike.com/a/images/t_default/d4776188-7104-419e-a1c8-f055737b9e6e/NIKE+COURT+VISION+LO+NN.png,3495.0,3495.0,['male'],adult,White/White/Black,False,True
FD0736-100,Nike V2K Run,Women's Shoes,https://www.nike.com/ph/t/v2k-run-shoes-zJV8TV/FD0736-100,https://static.nike.com/a/images/t_default/2fb6ff59-aca1-4f1f-a836-0888d4f119a6/W+NIKE+V2K+RUN.png,6895.0,6895.0,['male'],adult,Summit White/Pure Platinum/Light Iron Ore/Metallic Silver,False,True
FD6574-100,NikeCourt Lite 4,Men's Tennis Shoes,https://www.nike.com/ph/t/nikecourt-lite-4-tennis-shoes-5B5NWb/FD6574-100,https://static.nike.com/a/images/t_default/01f63791-c733-4e2b-9df5-7cab44dba920/M+NIKE+COURT+LITE+4.png,4095.0,4095.0,['male'],adult,White/Summit White/Black,False,True
415445-102,Nike Air Monarch IV,Men's Workout Shoes,https://www.nike.com/ph/t/air-monarch-iv-workout-shoes-cc3XbD/415445-102,https://static.nike.com/a/images/t_default/f9a8deaa-87f2-4191-92b8-c7661aae48de/AIR+MONARCH+IV.png,2595.0,2595.0,['male'],adult,White/Metallic Silver,False,True
FD4116-201,Nike Calm,Men's Slides,https://www.nike.com/ph/t/calm-slides-K7mr3W/FD4116-201,https://static.nike.com/a/images/t_default/252f2db6-d426-4931-80a0-8b7f8f875536/NIKE+CALM+SLIDE.png,2595.0,2595.0,['male'],adult,Khaki/Khaki,False,True
CN8490-002,Nike Air Max 90,Men's Shoe,https://www.nike.com/ph/t/air-max-90-shoe-mnCmVT/CN8490-002,https://static.nike.com/a/images/t_default/wzitsrb4oucx9jukxsmc/AIR+MAX+90.png,6295.0,6295.0,['male'],adult,Iron Grey/Dark Smoke Grey/Black/White,False,True
FQ7262-002,Nike Pegasus Plus,Men's Road Running Shoes,https://www.nike.com/ph/t/pegasus-plus-road-running-shoes-vsskjR/FQ7262-002,https://static.nike.com/a/images/t_default/d6c435e3-f6f6-451a-9052-160531612392/PEGASUS+PLUS.png,9895.0,9895.0,['male'],adult,Black/Anthracite/White/Pure Platinum,False,False
FD4119-001,Nike Calm,Men's Flip-Flops,https://www.nike.com/ph/t/calm-flip-flops-mvR5GJ/FD4119-001,https://static.nike.com/a/images/t_default/494617ba-a09a-4b22-8448-44227eb6eaae/NIKE+CALM+FLIP+FLOP.png,2595.0,2595.0,['male'],adult,Black/Black,False,False
